股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600089,特变电工,"特变电工股份有限公司","张新","新疆维吾尔自治区昌吉市延安南路52号","831100","http://www.tbea.com.cn ","郭俊香","0994-2724766","gjxtbea@tbea.com.cn","336,833","0","1.2","0","20,325,141,935.86","0","0","980,632,145.69","716,458,080.35","1,917,646,567.98","42,044,763,828.75","13,660,623,923.82","0.37","0.37","0.27","0","7.39","0","5.41","0","0"
600090,啤酒花,"新疆啤酒花股份有限公司","王克勤","乌鲁木齐市高新区长春南路西二巷83号津城茗苑五栋三层","830026","www.xjhops.com","唐伟梅","0991－3687305","tangweimei@xjhops.com","67,797","0","0","0","1,252,421,161.28","0","0","14,313,562.39","17,928,879.55","207,598,451.23","1,247,691,134.18","434,450,048.99","0.04","0.04","0.05","0","3.35","0","4.2","0","0"
600091,ST明科,"包头明天科技股份有限公司","李国春","包头稀土高新技术产业开发区曙光路22号","041030","http://www.tomotech.com","关明","0472-2207068","guanming@tomotech.com","29,790","0","0","0","31,735,876.82","0","0","11,848,819.27","-120,977,876.7","-85,926,983.36","1,336,295,463.97","558,953,624.32","0.04","0.04","-0.36","0","2.11","0","-21.5","0","0"
600092,S*ST精密,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600093,禾嘉股份,"四川禾嘉股份有限公司","宋浩","四川省成都市高新技术产业开发区九兴大道3号","610041","http://www.hejia.com","徐德智","（028）85155498","dmb@hejia.com","47,186","0","0","0","427,260,132.94","0","0","19,943,418.23","27,422,543.1","69,025,381.57","691,122,858.92","371,996,620.19","0.06","0.06","0.08","0","5.47","0","7.53","0","0"
600094,大名城,"上海大名城企业股份有限公司","俞培?","上海市闵行区红松东路1116号1幢5楼A区","201103","http://www.greattown.cn","张燕琦","62478900","zhangyanqi@greattown.cn","63,269","0","0","0","1,676,450,139.08","0","0","188,955,450.37","185,891,903.01","-1,106,076,633.02","10,385,491,421.79","2,370,977,519.47","0.12","0.12","0.12","0","8.3","0","8.17","0","0"
600095,哈高科,"哈尔滨高科技（集团）股份有限公司","杨登瑞","哈尔滨开发区迎宾路集中区天平路2号","150078","www.hgk-group.com","马昆","0451-84348141","mkn@hgk-group.com","67,399","0","0","0","323,606,957.99","0","0","24,494,700.96","-25,611,732.36","51,088,660.77","1,553,445,865.13","675,033,773.98","0.07","0.07","-0.07","0","3.73","0","-3.9","0","0"
600096,云天化,"云南云天化股份有限公司","张嘉庆","云南省水富县","657800","http://www.yyth.com.cn","冯驰","（0870）8662000","ythfc@yyth.com.cn","54,812","0","0","0","9,893,035,265.18","0","0","-527,668,304.23","-545,318,575.02","1,272,613,959.22","27,093,129,239.22","5,204,214,964.47","-0.76","-0.76","-0.79","0","-9.09","0","-9.4","0","0"
600097,开创国际,"上海开创国际海洋资源股份有限公司","汤期庆","上海市杨浦区共青路448号306室","200090","www.skmic.sh.cn","汪涛","021-65686875","ir@skmic.sh.cn","17,404","0","2","0","819,818,889.58","0","0","128,778,180.63","103,085,647.88","322,755,022.21","1,321,053,174.75","795,824,874.41","0.64","0.64","0.51","0","17.44","0","13.96","0","0"
600098,广州发展,"广州发展集团股份有限公司","杨丹地","广州市天河区临江大道3号28-30楼","510623","http://www.gdih.cn","张雪球","020-37850128","600098@gdgc.com.cn","62,618","0","1.6","0","15,164,465,859.16","0","0","872,627,086.79","683,026,386.66","3,031,271,477.42","32,691,822,779.45","12,810,271,264.11","0.34","0.34","0.27","0","7.05","0","5.52","0","0"
600099,林海股份,"林海股份有限公司","刘群","江苏省泰州市迎春西路199号","225300","HTTP://WWW.LINHAI.CN","卢中华","0523-86992109","LUZHONGHUA6551888@HOTMAIL.COM","19,432","0","0","0","219,595,635.41","0","0","492,371.46","-10,699,447.73","638,851.69","527,067,751.28","477,271,757.83","0","0","-0.05","0","0.1","0","-2.24","0","0"
600100,同方股份,"同方股份有限公司","荣泳霖","北京海淀区王庄路1号清华同方科技大厦A座30层","100083","http://www.thtf.com.cn","孙岷","010-82399888","600100@thtf.com.cn","178,025","0","1","0","22,342,679,925.8","0","0","606,368,797.96","182,536,299.12","872,327,053.64","33,702,047,881.46","9,092,389,742.61","0.31","0.31","0.09","0","6.97","0","2.1","0","0"
600101,明星电力,"四川明星电力股份有限公司","秦怀平","四川省遂宁市开发区明月路88号","629000","www.mxdl.com.cn","唐敏","（0825）2210076","tangmin_law@vip.126.com","28,947","0","0.5","0","908,260,841.57","0","0","110,493,694.56","96,373,955.24","198,687,048.96","2,550,752,313.62","1,586,197,484.94","0.34","0.34","0.3","0","7.18","0","6.27","0","0"
600102,莱钢股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600103,青山纸业,"福建省青山纸业股份有限公司","徐宗明","福建省福州市五一北路171号新都会花园广场16层","365506","www.qingshanpaper.com","林建平","0591-83367773","dm@qingshanpaper.com","171,474","0","0","0","1,719,490,722.49","0","0","-320,083,685.56","-372,494,735.09","-127,981,649.72","3,521,413,868.99","1,375,725,347.41","-0.3","-0.3","-0.35","0","-21.26","0","-24.74","0","0"
600104,上汽集团,"上海汽车集团股份有限公司","胡茂元","中国上海浦东张江高科技园区松涛路563号1号楼509室","200041","http://www.saicmotor.com","王剑璋","（021）22011138","saicmotor@saic.com.cn","129,113","0","6","0","478,432,576,342.83","0","0","20,751,763,307.97","20,477,080,086.31","19,591,127,624.55","317,202,998,968.11","122,337,367,399.45","1.88","0","1.86","0","18.52","0","18.27","0","0"
600105,永鼎股份,"江苏永鼎股份有限公司","莫林弟","江苏省吴江市芦墟镇318国道72K北侧","215211","www.yongding.com.cn","彭美娥","0512－63272395","pme@yongding.com.cn","59,418","0","1","0","1,370,540,277.31","0","0","11,341,183.59","-53,811,247.47","90,624,062.58","3,813,416,607.1","1,414,410,654.85","0.03","0.03","-0.14","0","0.81","0","-3.82","0","0"
600106,重庆路桥,"重庆路桥股份有限公司","江津","重庆南坪经济技术开发区丹龙路11号","400060","www.cqrb.com.cn","张漫","023-62803632","cqrb@cqrb.com.cn","93,116","0","0.8","0","321,845,984.62","0","0","232,741,545.31","167,612,231.26","229,231,194.84","5,365,655,372.2","2,065,818,356.33","0.26","0.26","0.18","0","11.82","0","8.52","0","0"
600107,美尔雅,"湖北美尔雅股份有限公司","杨闻孙","湖北省黄石市消防路29号","435003","www.mailyard.com.cn","王黎","07146360298","gufen@mailyard.com.cn","71,031","0","0","0","616,507,881.3","0","0","15,616,182.46","11,835,416.77","136,907,761.07","2,563,503,448.03","519,770,498.28","0.04","0.04","0.03","0","3.05","0","2.31","0","0"
600108,亚盛集团,"甘肃亚盛实业（集团）股份有限公司","杨树军","兰州市城关区秦安路105号","730010","http://www.yasheng.com.cn","符继军","0931-8857057","invest@yasheng.com","176,112","0","0.25","0","2,246,057,395.98","0","0","452,813,312.63","351,942,443.33","397,006,438.33","6,115,025,974","4,312,618,591.48","0.24","0.24","0.19","0","12.24","0","9.51","0","0"
600109,国金证券,"国金证券股份有限公司","冉云","成都市青羊区东城根上街95号","610015","www.gjzq.com.cn","刘邦兴","028-86690021","liubx@gjzq.com.cn","75,440","0","0.7","0","1,534,328,585.49","0","0","274,402,582.61","261,791,326.37","-201,986,986.51","12,621,348,891.41","6,341,996,301.57","0.27","0.27","0.26","0","8.24","0","7.86","0","0"
600110,中科英华,"中科英华高技术股份有限公司","张国庆","吉林省长春市高新开发区火炬路286号","130012","www.kinwa.com.cn","袁梅","0431-85161088","IR@kinwa.com.cn","142,473","0","0","0","1,532,952,188.86","0","0","5,225,350.58","-80,554,341.81","-122,532,044.2","5,287,405,714.6","1,975,843,165.31","0","0","-0.07","0","0.27","0","-4.1","0","0"
600111,包钢稀土,"内蒙古包钢稀土(集团)高科技股份有限公司","周秉利","内蒙古包头稀土高新技术产业开发区","014030","http://www.reht.com   www.reht.cn","张日辉","0472-2207525   2207799 ","security@reht.com","336,194","0","2","0","9,241,750,513.29","0","0","1,510,383,608.41","1,460,134,730.41","-982,894,942.27","17,649,866,918.52","6,719,923,816.56","0.62","0.62","0.6","0","23.64","0","22.86","0","0"
600112,长征电气,"贵州长征电气股份有限公司","李勇","贵州省遵义市上海路100号","563002","www.czdq.cn","王肃","0852-8620788","ws@czdq.cn","37,377","0","0.05","0","826,083,082.32","0","0","74,851,070.16","-18,447,109.97","-31,757,497.1","2,516,931,492.6","1,181,277,844.78","0.15","0.15","-0.04","0","6.53","0","-1.61","0","0"
600113,浙江东日,"浙江东日股份有限公司","杨作军","浙江省温州市矮凳桥92号","325003","www.dongri.com","郑羲亮","0577-88812155","ZJDONGRI@WZ.ZJ.CN","41,069","0","0","0","308,085,851.16","0","0","28,428,785.29","24,986,363.94","-125,951,261.15","787,213,964.16","556,662,078.85","0.09","0.09","0.08","0","5.24","0","4.61","0","0"
600114,东睦股份,"东睦新材料集团股份有限公司","芦德宝","浙江省宁波市鄞州工业园区（姜山）景江路8号","315191","www.pm-china.com","曹阳","0574-87841061","caoyang@pm-china.com","31,057","0","1.2","0","969,436,120.43","46,581,512.49","52,492,710.29","37,925,196.14","33,813,279.41","181,949,566.42","1,601,843,463.17","650,578,594.93","0.19","0.19","0.17","0","5.91","0","5.27","0","3.33"
600115,东方航空,"中国东方航空股份有限公司","刘绍勇","上海市浦东国际机场机场大道66号","200335","www.ceair.com","汪健","021-22330928","ir@ceair.com","250,268","0","0","0","85,569,250,000","0","0","3,430,105,000","2,376,912,000","12,608,281,000","120,962,479,000","23,376,346,000","0.3","0.3","0.21","0","15.48","0","10.73","0","0"
600116,三峡水利,"重庆三峡水利电力（集团）股份有限公司","叶建桥","重庆市万州区高笋塘85号","重庆办公地址邮编400010","http://www.cqsxsl.com","陈丽娟","023-63801161","sxsl600116@163.com","62,262","0","2","0","945,242,588.83","0","0","82,201,232.98","63,922,170.43","196,351,243.96","3,161,229,937.81","1,068,727,210.41","0.31","0.31","0.24","0","7.91","0","6.15","0","0"
600117,西宁特钢,"西宁特殊钢股份有限公司","张永利","青海省西宁市","810005","http://www.xntg.com","杨凯","0971-5299186","xntgyk@sohu.com","79,990","0","0.13","0","6,871,295,090.49","0","0","31,490,131.39","-4,218,622.76","-177,460,735.74","14,892,271,445.15","2,896,695,181.55","0.04","0.04","-0.01","0","1.09","0","-0.15","0","0"
600118,中国卫星,"中国东方红卫星股份有限公司","李开民","北京市海淀区中关村南大街31号神舟科技大厦12层","100081","http://www.spacesat.com.cn","万银娟","010-68118118（总机）、010-68197793","600118@spacesat.com.cn","86,346","0","1","0","4,260,890,415.48","0","0","270,530,435.71","226,065,950.7","380,311,876.84","5,635,522,562.13","2,400,438,902.69","0.3","0.3","0.25","0","12.4","0","10.36","0","0"
600119,长江投资,"长发集团长江投资实业股份有限公司","居亮","上海市浦东新区世纪大道1500号9楼","201108","www.cjtz.cn","朱联","021-68407009","zhulian@cjtz.cn","27,471","0","0.7","0","1,386,482,837.51","0","0","32,824,135.17","15,363,099.89","-210,144,459.79","1,649,426,716.17","734,217,178.93","0.11","0.11","0.05","0","4.54","0","2.13","0","0"
600120,浙江东方,"浙江东方集团股份有限公司","高康","杭州市西湖大道12号","310009","www.zjorient.com","王俊","0571-87600383","invest@zjorient.com","47,003","0","2.5","0","7,933,863,338.65","0","0","399,847,732.49","120,238,847.65","-471,518,855.28","9,817,592,865.1","3,643,831,405.25","0.79","0.79","0.24","0","12.1","0","3.64","0","0"
600121,郑州煤电,"郑州煤电股份有限公司","孟中泽","郑州市中原西路188号","450007","http://www.zzce.com.cn","陈晓燕","0371-87785121","zzce@zmjt.cn","88,875","0","1.3","0","20,138,544,754.09","0","0","409,309,949.57","4,958,590.09","472,834,000.69","9,767,456,146.25","3,212,243,474.1","0.43","0.43","0.01","0","10.91","0","0.13","0","0"
600122,宏图高科,"江苏宏图高科技股份有限公司","袁亚非","南京市浦口区高新开发区新科四路11号","210009","www.hiteker.cn","韩宏图","025-83274691","hanht@hiteker.cn","96,161","0","0.21","0","14,247,716,901.66","0","0","235,209,615.16","201,153,190.44","-1,068,345,675.75","13,529,593,011.02","5,617,853,698.38","0.21","0.21","0.18","0","4.42","0","3.78","0","0"
600123,兰花科创,"山西兰花科技创业股份有限公司","郝跃洲","山西省晋城市凤台东街2288号兰花科技大厦","048000","http://www.chinalanhua.com","王立印","0356-2189656","wly@chinalanhua.com","89,242","0","6","0","7,600,508,973.54","0","0","1,862,871,876.18","1,892,923,955.98","1,021,498,413.05","20,374,110,880.92","9,531,733,851.96","1.63","1.63","1.66","0","21.3","0","21.65","0","0"
600125,铁龙物流,"中铁铁龙集装箱物流股份有限公司","朱友文","大连高新技术产业园区七贤岭产业化基地高新街3号","116001","http://www.chinacrt.com","畅晓东","0411-82810881","changxiaodong@chinacrt.com","79,929","0","1.1","0","4,114,005,397.57","0","0","462,089,700.54","430,887,975.8","334,855,606.7","4,753,548,402.85","4,071,474,498.75","0.35","0.35","0.33","0","11.91","0","11.11","0","0"
600126,杭钢股份,"杭州钢铁股份有限公司","李世中","杭州市拱墅区半山路178号","310022","http://www.hzsteel.com","周尧福","（0571）88132917","hggf@hzsteel.com","48,358","0","0","0","17,133,457,553.5","0","0","-379,350,712.55","-404,053,964.14","296,404,963.92","8,388,333,238.98","3,284,503,054.5","-0.45","-0.45","-0.48","0","-10.88","0","-11.58","0","0"
600127,金健米业,"湖南金健米业股份有限公司","谢文辉","湖南常德德山经济开发区崇德路金健米业总部","415001","http://www.600127.cn","刘俊","0736-2588288","dm_600127@163.com","133,607","0","0","0","1,472,022,459.23","0","0","5,228,240.15","-48,022,715.56","-24,124,813.91","1,354,019,629.52","492,730,498.75","0.01","0.01","-0.09","0","1.07","0","-9.8","0","0"
600128,弘业股份,"江苏弘业股份有限公司","李结祥","江苏省南京市中华路50号弘业大厦","210001","http://www.artall.com.cn","姜琳","025-52262530","jianglin@artall.com","41,053","0","0.8","0","3,299,986,970.16","0","0","65,332,863.43","14,435,046.22","80,478,711.49","2,703,908,451.42","1,367,281,280.16","0.26","0.26","0.06","0","4.85","0","1.07","0","0"
600129,太极集团," 重庆太极实业（集团）股份有限公司","白礼西","重庆市涪陵区太极大道1号","408000","http://www.taiji.com","蔡建军","023-89886129   023-72800072","caijianjun@taiji.com","52,746","0","0","0","6,596,977,562.54","0","0","-219,924,372.24","-242,693,221.21","80,079,870.43","8,328,415,049.38","901,190,648.75","-0.52","-0.52","-0.57","0","-21.77","0","-24.03","0","0"
600130,波导股份,"宁波波导股份有限公司","徐立华","浙江省奉化市大成东路999号","315500","http://www.chinabird.com/","马思甜","0574-88918855","birdzq@chinabird.com","63,546","0","0","0","1,074,486,095.39","0","0","68,513,659.13","32,540,261.52","-2,778,225.61","943,407,715.35","756,072,100.51","0.09","0.09","0.04","0","9.49","0","4.51","0","0"
600131,岷江水电,"四川岷江水利电力股份有限公司","张有才","四川省汶川县下索桥","611830","www.mjsdgs.com","肖劲松","028-80808131","xjs600131@263.net","59,286","0","0.5","0","804,986,600.3","0","0","70,632,174.47","61,774,631.26","195,363,207.15","2,407,669,305.4","836,724,465.85","0.14","0.14","0.12","0","8.81","0","7.71","0","0"
600132,重庆啤酒,"重庆啤酒股份有限公司","黄明贵","重庆市北部新区大竹林恒山东路9号","400080","www.chongqingbeer.com","邓炜","023-89139399","600132@chongqingbeer.com","95,353","0","2","0","3,149,268,810.54","0","0","159,036,918.66","137,040,360.57","166,327,552.43","4,657,910,039.31","1,485,389,863.85","0.33","0.33","0.28","0","11.06","0","9.53","0","0"
600133,东湖高新,"武汉东湖高新集团股份有限公司","丁振国","武汉市东湖开发区佳园路1号东湖高新大楼","430074","www.elht.com","李雪梅","027-87172038","dhgx@hotmail.com","86,071","0","0","0","3,744,670,353.89","0","0","15,128,649.81","-34,395,615.27","-643,745,653.21","7,516,410,736.41","1,342,774,501.87","0.03","0.03","-0.07","0","1.13","0","-3.42","0","0"
